408	2.0	2	2	0.106218956	0.893781066				
409	1.0	0	2	0.106385194	0.893614829				
410	-1.0	2	2	0.106501684	0.893498302				
411	-2.0	2	2	0.10658069	0.893419325				
412	0.0	0	2	0.106584623	0.893415451				
413	-2.0	2	2	0.106597833	0.893402219				
414	-2.0	0	2	0.10690324	0.893096805				
415	0.0	1	2	0.106904879	0.893095076				
416	-2.0	2	2	0.106906064	0.893093944				
417	0.0	-1	2	0.106915809	0.893084228				
418	-1.0	-1	2	0.106938623	0.893061399				
419	1.0	2	2	0.106946409	0.893053591				
420	2.0	0	2	0.106947102	0.893052876				
421	-1.0	0	2	0.107157856	0.892842114				
422	1.0	2	2	0.107176475	0.892823517				
423	-2.0	2	2	0.107471846	0.892528176				
424	-1.0	1	1	0.107845344	0.892154634				
425	1.0	1	2	0.107875079	0.892124951				
426	1.0	1	2	0.108010255	0.891989768				
427	-2.0	2	2	0.10833028	0.89166975				
428	-1.0	1	2	0.108344696	0.891655385				
429	2.0	2	2	0.10845118	0.891548812				
430	-2.0	2	2	0.108468838	0.891531229				
431	2.0	1	1	0.108484358	0.891515672				
432	-2.0	2	2	0.108495533	0.891504526				
433	2.0	0	2	0.108503215	0.891496837				
434	-2.0	2	2	0.10855142	0.891448617				
435	-2.0	2	2	0.108676627	0.891323388				
436	2.0	1	2	0.108718224	0.891281784				
437	2.0	1	2	0.108797014	0.891203046				
438	2.0	2	2	0.109020613	0.89097935				
439	0.0	0	2	0.10908965	0.890910387				
440	2.0	1	2	0.109179273	0.890820682				
441	2.0	1	1	0.109256089	0.890743971				
442	-1.0	1	2	0.109317183	0.890682757				
443	-1.0	1	2	0.109371804	0.890628219				
444	0.0	0	2	0.109420978	0.890579045				
445	0.0	0	2	0.109442629	0.890557408				
446	-1.0	2	2	0.109720699	0.890279353				
447	-1.0	1	2	0.109772019	0.890228033				
448	2.0	1	2	0.1097771	0.890222907				
449	0.0	0	2	0.109839834	0.890160203				
450	2.0	1	2	0.109943286	0.89005667				
451	1.0	2	2	0.110176899	0.889823079				
452	-2.0	2	2	0.110191442	0.889808595				
453	-2.0	2	2	0.110192329	0.889807642				
454	2.0	1	1	0.110289194	0.889710784				
455	-2.0	2	2	0.110466279	0.889533699				
456	0.0	0	2	0.110503837	0.889496148				
457	1.0	2	2	0.110830083	0.889169931				
458	-2.0	0	2	0.111004204	0.888995826				
459	1.0	2	2	0.111009948	0.888990045				
460	0.0	2	2	0.11106097	0.888939023				
461	2.0	2	2	0.111135855	0.8888641				
462	1.0	2	2	0.111162953	0.888837099				
463	-1.0	0	0	0.111215085	0.888784945				
464	-1.0	1	2	0.111404642	0.888595402				
465	2.0	1	2	0.111674733	0.888325214				
466	0.0	0	2	0.111736521	0.888263524				
467	-1.0	1	0	0.111803673	0.888196349				
468	2.0	2	2	0.111894257	0.88810575				
469	2.0	1	2	0.111901574	0.888098419				
470	-1.0	1	-1	0.112003408	0.887996554				
471	2.0	2	2	0.112025924	0.887974143				
472	2.0	-1	2	0.11206343	0.887936532				
473	1.0	2	2	0.112127669	0.887872338				
474	2.0	2	2	0.11231558	0.887684405				
475	-2.0	0	1	0.112446785	0.887553215				
476	-2.0	1	1	0.112526886	0.887473106				
477	0.0	2	2	0.112604871	0.887395084				
478	-2.0	2	2	0.112663999	0.887335956				
479	1.0	2	2	0.112819403	0.887180567				
480	1.0	0	1	0.112864301	0.887135684				
481	1.0	1	2	0.112906203	0.887093782				
482	0.0	0	2	0.112947956	0.887052059				
483	2.0	2	2	0.113225892	0.886774063				
484	0.0	0	2	0.113302529	0.886697531				
485	2.0	2	2	0.113476038	0.886523962				
486	-2.0	2	2	0.113480136	0.886519849				
487	0.0	1	2	0.113549083	0.886450887				
488	1.0	2	2	0.113606744	0.886393309				
489	0.0	0	2	0.113611855	0.886388123				
490	2.0	1	2	0.113677852	0.886322081				
491	-2.0	0	2	0.1137174	0.886282563				
492	-2.0	2	2	0.113807656	0.886192322				
493	-1.0	1	2	0.113863125	0.886136889				
494	-1.0	1	1	0.113919057	0.886080921				
495	2.0	2	2	0.113983318	0.886016726				
496	-2.0	2	2	0.114125863	0.885874152				
497	-2.0	0	2	0.11442586	0.885574102				
498	2.0	1	1	0.114695042	0.885304987				
499	1.0	2	2	0.114755444	0.885244489				
500	2.0	1	2	0.114764944	0.885235071				
501	1.0	1	2	0.114817619	0.885182381				
502	-1.0	0	2	0.114836536	0.885163426				
503	-1.0	0	2	0.114954747	0.88504529				
504	-1.0	1	1	0.11495512	0.885044932				
505	1.0	2	2	0.115201391	0.884798586				
506	-2.0	2	2	0.115231298	0.884768724				
507	0.0	2	1	0.115260847	0.884739101				
508	2.0	0	2	0.115417451	0.884582579				
509	-1.0	1	2	0.115456201	0.884543777				
510	0.0	-1	2	0.115526907	0.884473085				
511	2.0	1	2	0.115539297	0.884460688				
512	1.0	1	2	0.115562476	0.884437561				
513	1.0	2	2	0.115933932	0.884066105				
514	2.0	2	2	0.116006918	0.883993089				
515	-1.0	1	2	0.116056435	0.883943498				
516	2.0	1	2	0.116139807	0.88386023				
517	2.0	1	2	0.116203047	0.88379693				
518	-1.0	0	2	0.116291299	0.883708656				
519	1.0	2	2	0.116299026	0.883701026				
520	1.0	2	2	0.116364412	0.883635581				
521	0.0	0	2	0.116483524	0.88351649				
522	-1.0	2	2	0.116506234	0.883493781				
523	-1.0	0	1	0.116526566	0.883473396				
524	2.0	2	2	0.116557561	0.883442461				
525	-2.0	2	2	0.116566792	0.883433163				
526	1.0	2	2	0.116679817	0.883320153				
527	-2.0	1	2	0.116787076	0.883212924				
528	0.0	1	2	0.116922192	0.88307786				
529	-2.0	2	2	0.116952397	0.88304764				
530	1.0	2	2	0.116976775	0.883023262				
531	0.0	2	2	0.117250763	0.882749259				
532	0.0	1	1	0.117258728	0.882741272				
533	2.0	0	2	0.117464058	0.882535934				
534	-2.0	2	2	0.117527299	0.882472694				
535	-2.0	1	2	0.11757654	0.88242346				
536	1.0	2	2	0.117605381	0.882394612				
537	-1.0	-1	2	0.117643245	0.882356763				
538	-1.0	1	2	0.117727712	0.882272303				
539	1.0	2	2	0.117746972	0.882252991				
540	-1.0	0	2	0.117805183	0.882194817				
541	2.0	2	2	0.118093997	0.881906033				
542	-1.0	1	2	0.118138999	0.881861031				
543	0.0	0	2	0.118160374	0.881839633				
544	-2.0	1	2	0.118269868	0.881730139				
545	0.0	2	2	0.118558355	0.881441653				
546	2.0	1	2	0.11857833	0.881421626				
547	0.0	2	2	0.118627429	0.881372571				
548	-2.0	1	2	0.118669972	0.881330073				
549	1.0	2	2	0.118714333	0.881285727				
550	-2.0	2	2	0.11875274	0.881247222				
551	0.0	0	2	0.118799493	0.881200552				
552	0.0	0	2	0.119001009	0.880998969				
553	-1.0	1	0	0.119053639	0.880946338				
554	2.0	1	2	0.119179517	0.880820453				
555	-2.0	2	2	0.119209908	0.880790114				
556	-1.0	-1	2	0.119465135	0.880534828				
557	-2.0	1	2	0.119552881	0.880447149				
558	-1.0	-1	2	0.119676068	0.880323946				
559	2.0	1	2	0.119828001	0.880172014				
560	2.0	0	2	0.119829699	0.880170286				
561	1.0	2	2	0.119947053	0.880052924				
562	1.0	2	2	0.120020553	0.879979432				
563	2.0	0	2	0.120272607	0.879727364				
564	-2.0	1	2	0.120277666	0.879722297				
565	-2.0	2	1	0.120339304	0.879660666				
566	1.0	1	2	0.120437801	0.879562199				
567	-2.0	1	2	0.120848358	0.879151642				
568	1.0	1	2	0.120861389	0.879138649				
569	1.0	2	2	0.120950907	0.879049063				
570	1.0	0	2	0.120951623	0.879048347				
571	0.0	-1	2	0.121039227	0.878960729				
572	2.0	1	1	0.121055223	0.878944695				
573	2.0	2	2	0.121076956	0.878922999				
574	0.0	1	2	0.121099703	0.878900349				
575	2.0	1	1	0.12111529	0.878884673				
576	2.0	1	2	0.121220991	0.878778994				
577	-2.0	1	1	0.121263437	0.878736556				
578	-2.0	2	2	0.121362016	0.878637969				
579	-1.0	2	2	0.121429794	0.878570259				
580	0.0	0	2	0.121521987	0.87847805				
581	0.0	1	2	0.121788196	0.878211796				
582	2.0	0	2	0.121810868	0.878189087				
583	-1.0	2	2	0.121878766	0.878121257				
584	0.0	0	2	0.12202879	0.877971172				
585	-2.0	1	2	0.122065157	0.877934873				
586	-1.0	1	1	0.122081473	0.877918541				
587	1.0	2	2	0.122186214	0.877813816				
588	-1.0	2	2	0.12221311	0.877786875				
589	1.0	1	2	0.122293174	0.877706766				
590	0.0	1	0	0.122342043	0.87765795				
591	1.0	1	2	0.122403406	0.877596617				
592	2.0	2	2	0.122455105	0.87754494				
593	2.0	1	2	0.122503191	0.877496839				
594	-2.0	0	2	0.122549072	0.877450943				
595	0.0	1	2	0.122563191	0.877436757				
